序号,内容
1249,够宽容了
1250,美国末日
1251,划重点
1252,言辞不善
1253,哈哈哈哈
1254,确实
1255,是真的宽容
1256,养猪
1257,这导演搞得来吗
1258,哈哈哈哈哈哈
1259,这猫笑死
1260,谢谢这电影
1261,让我取关了一堆屁股有问题的
1262,主
1263,餐厅做的太难吃
1264,凉了
1265,怪顾客不会吃
1266,问题是主创承认是自己的偏差就行了
1267,却嘴硬说是观众审美不行网红审美
1268,借票也要算成本啊
1269,亏就完事了
1270,靻
1271,流浪地球
1272,战狼
1273,很直白
1274,就这样
1275,你倒是说啊
1276,视频过半没有说设计什么问题
1277,此处应艾特浪国小画家们
1278,就这
1279,电子厂
1280,走关系都进不去
1281,但是
1282,年立的项
1283,那时候的审美不是觉得小眼睛好看么
1284,剧情其实也不怎么样啊
1285,就是这个意思啊
1286,下刺一腚
1287,为了讨好国外奖项
1288,又想在国内圈钱
1289,两样都想要
1290,又想洗脑观众承认人物设计是美的
1291,哈哈哈哈
1292,也阻止不了我欣赏隔壁岛上的艺术作品哈哈哈哈哈哈
1293,说得对
1294,而且某美院也是为西方艺术权威打工的吧
1295,整天搞得众人皆醉我独醒
1296,确实是这样
1297,搞文艺的确实傲慢
1298,哦哟
1299,商业电影搞尼玛艺术
1300,一帮子就是一部分
1301,说不定甲方就是这么要求的
1302,对啊
1303,连大鱼海棠都卖的还不错
1304,风起倭寇
1305,哈哈哈
1306,这电影只想讨好国外审美
1307,国外动画奖
1308,看到标题我
1309,直接三连
1310,礼貌丁磊
1311,你吗
1312,当年大鱼海棠被骂得再惨
1313,人家票房可是有
1314,亿的
1315,好
1316,要是没这个眼睛绝对不会被骂这么惨
1317,正好最近大众对那很敏感
1318,经典我孤立了整个世界
1319,说不定就是甲方要的
1320,教我做事
1321,教我审美
1322,食
1323,啦
1324,商业项目也不会完全没艺术成分
1325,蒸蒸日上
1326,你粤语过关啦
1327,顽皮狗也有一个这种啥碧
1328,踢足球这个地方莫不是
1329,然而导演只想讨好法国电影节
1330,这么一比王晶雀食牛啤
1331,导演是奔着舔欧美那些评委的
1332,半夜票价到
1333,了
1334,广东人表示蚌埠住了
1335,饭圈逻辑
1336,让子弹飞
1337,你就是狮子
1338,就是这样中国电影才不如韩国的呀
1339,你指望大部分普通人都能有很高的艺术素养
1340,扯淡呢
1341,艺术这东西本来就是个小众的东西
1342,终于等到半佛老师评价啦
1343,别想教育消费者
1344,哈哈哈哈我边吐槽大圣归来的马脸猴子一边五刷然后真香
1345,牛排上淋了一坨奥利给
1346,牛排做得再好也白搭
1347,人家电子厂还要手脚麻利脑子好使会来事的
1348,拜登
1349,你礼貌吗
1350,说的太
1351,对了
1352,看到这张图刚好闻到一股鸡蛋屁味
1353,三连了
1354,反复观看
1355,哈哈哈
1356,错的不是瓦达西
1357,是阔落赛该
1358,我不行了哈哈哈
1359,孟广美就是您的朋友吗
1360,真的很宽容
1361,们的市场
1362,不正宗
1363,狮头很重
1364,不要侮辱艺术
1365,艺术是创造
1366,它
1367,都是西方玩儿剩下的过气时尚
1368,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1369,特斯拉点赞
1370,打工人对市场是绝对的弱势
1371,塔塔开
1372,哈哈哈
1373,确实确实
1374,这句话很贴切
1375,赚钱也不容易
1376,要不直接给我吧
1377,凌晨上座率全天最高
1378,乱
1379,那抖音神曲也是观众用脚投票的审美
1380,大家喷什么呢
1381,对啊
1382,就这几年的势头
1383,这个题材的电影
1384,如果不是眼睛那么丑
1385,肯定会成功
1386,说的太对了
1387,对啊
1388,为什么非要踩雷区
1389,广东人笑死了
1390,好开
1391,是策划让美术画成什么样的啊
1392,没错我同意
1393,现在我懂你思想是什么层次了
1394,你错了
1395,这动画原画人物设计根本不长这样
1396,就是导演的锅
1397,跟美术组无关
1398,况且除了眼睛
1399,没有别的艺术的点
1400,剧情俗套
1401,中国人的审美由最广泛的中国人定义
1402,本来就是啊
1403,你要想拍艺术的
1404,就别在乎大众的看法
1405,你想要票房
1406,就别搞那些大家不喜欢的东西
1407,吊的妹纸硬的汆
1408,漫威不也是如此吗
1409,人贵在有自知之明
1410,要搞清楚自己的定位
1411,剧本也很拉跨
1412,我都看睡着了
1413,确实
1414,我看过电影
1415,画面做的真的很好我可以给
1416,分
1417,但是人物形象真的拉垮
1418,经不起一点推敲
1419,割割最帅不接受反驳
1420,导演
1421,眯眯眼难道不美吗
1422,清华美院都说美啊
1423,半吨仙人不亏风控出身
1424,看清市场形式后
1425,果断蹭一波流量
1426,别老说借阴兵
1427,老祖宗说我们不背这个锅
1428,呼呼呼
1429,我踏马花钱去听你教育广东人都是这个眼睛吗
1430,别问
1431,问就是你不懂艺术
1432,你可以打鼓
1433,阴兵看电影
1434,的
1435,乱入
1436,观众当年把美人鱼捧成了票房冠军
1437,那这部电影的好处又在哪呢
1438,去年年冠是八佰
1439,你又要怎么解释呢
1440,我说句实在话
1441,我现在真的已经发自内心的完全相信牛老师喜欢被富佬头捅了
1442,譃
1443,迪士尼虽然很模式化套路
1444,但是真的懂市场
1445,最近的电影都比雄狮少年强啊
1446,确实自找
1447,讨好消费者
1448,然后继续做烂片做傻白甜吗
1449,国产电影这么烂就是这么惯出来的
1450,首先
1451,确实
1452,蚌埠住了
1453,甲方表示被坑了
1454,对呀
1455,取关了
1456,又开始搞道德审判这一套
1457,榵
1458,必须三连
1459,纯路人
1460,问什么人物设计
1461,美人鱼和八百不是好电影
1462,你在说什么梦话
1463,哈
1464,因为你这句后悔三连
1465,哈哈哈哈
1466,可以了
1467,兵马俑看电影
1468,你可以敲鼓呀
1469,低情商
1470,收拾收拾有多渐行多远
1471,高情商
1472,我不希望你过得不快乐
1473,笑死
1474,说告诉你想讨好消费者就要做傻白甜烂片的
1475,现在没道过歉
1476,麦略炸啊老婆
1477,雀食
1478,大家都不容易
1479,那其他人就免了
1480,主你怎么又换号了
1481,口碑会发酵啊
1482,大圣归来有宣传吗
1483,魔童降世有宣发吗
1484,附赠标题那句
1485,翻译过来就是
1486,自己攞黎衰
1487,完了
1488,出不去了
1489,消费者是觉得迪丽热巴不如花
1490,审美都不对
1491,可能在别处拿钱了
1492,嵘
1493,问题前期出来的海报
1494,眼睛还不长那样
1495,人家迎合了别的市场
1496,我是个男的
1497,但我认为我是个女的
1498,你喜不喜欢
1499,狗头
1500,不
1501,你喜欢牛老师
1502,消费者不会留恋你的
1503,也许票房会赔
1504,但设计前就靠美金回了本呢
1505,艺术就是孤独的你就自己孤独去呗
1506,还让爷掏钱
1507,你应该给爷钱
1508,主要事发之后
1509,还出来教大众什么是
1510,高级审美
1511,美末
1512,了属于是
1513,都不用讨好
1514,先尊重吧
1515,竟说大实话
1516,确实已经非常宽容了
1517,看看对于日漫的评价
1518,装逼失败
1519,背后的华录百纳在雄狮少年预测票房为
1520,亿的时候股价翻番
1521,炒作雄狮少年本质上就是一场金融活动
1522,捂脸
1523,鐀
1524,哈哈哈哈哈哈哈哈
1525,太玻璃心了
1526,真的是粤语而不是外语么
1527,开头这两声
1528,是
1529,的
1530,动了
1531,没看字幕的那一瞬间
1532,我是有点不太认识这句话了
1533,养猪是科技企业好吧
1534,看不起谁呢
1535,好开
1536,夜场听说一张票
1537,了
1538,雪铁龙
1539,王晶拍烂片
1540,但是就能赚钱
1541,问题是别人也能拍出优秀作品啊
1542,说个笑话
1543,电影延期到
1544,月
1545,收割一波春节
1546,光遇雨林门
1547,什
1548,食碗米反碗底
1549,自找的
1550,唐氏少年
1551,草
1552,唐氏少年
1553,哈哈哈哈哈哈哈哈哈哈哈哈
1554,感觉半佛投资了这部电影
1555,而且份额还不少啊
1556,说得好
1557,我蚌埠住了
1558,正确的说法是
1559,都没拦住你看盗版
1560,现在西安票价上千了
1561,纟
1562,老婆有才
1563,对啦
1564,谁说让子弹飞没赚钱的
1565,哈哈哈哈哈哈
1566,画面牛
1567,就能赚钱
1568,观众不是只来看画面的
1569,大话西游开始没火
1570,但也没让人骂啊
1571,哈哈哈哈哈哈哈这口音
1572,突然想艾特暴雪
1573,说得好
1574,我挺喜欢的
1575,很还原真实的广东美景
1576,广东人跟团
1577,挺准的
1578,口音差一点
1579,但不妨碍我听懂
1580,苦
1581,故意的
1582,哈哈哈哈哈
1583,哈哈哈哈还有点中古音的味道
1584,既然要追求刺激
1585,那就要贯彻到底
1586,我一时半会不知道这是不是在炒作
1587,是打算名利双收
1588,前方高能
1589,精神变态
1590,让子弹飞
1591,哈哈哈哈哈哈哈哈哈
1592,老相国强了
1593,确实宽容
1594,迪士尼最近的电影我都说垃圾
1595,国内电影我
1596,都说需要时间
1597,哈哈哈哈哈
1598,驻外人讲一嘴
1599,我看过养猪场厂厂长月薪八万的招聘
1600,音乐还可以
1601,坠
1602,这次一定
1603,瞎说啥大实话
1604,陶磊
1605,哈哈哈哈哈
1606,承包一闪而过的
1607,下次一定
1608,雄狮少年还豆半锁分
1609,更表脸了
1610,惶惑神教了属于是
1611,读的好
1612,下次别读了
1613,太对了
1614,你币稳了
1615,剧情一样烂
1616,说得对
1617,直接一键三连再看
1618,四千看
1619,刺激
1620,恶心
1621,这人是内鬼啊
1622,剧情也不咋地啊
1623,广东人表示读的很好
1624,下次不许再读了
1625,文艺工作者哪有我们的人啊
1626,白嫖失败
1627,关键是剧情一般
1628,讲广东故事又没有广东文化背景
1629,他讨好了啊
1630,他讨好了西方市场啊
1631,前面的
1632,韩国电影也是迎合了大众才成功的
1633,终于说出来了
1634,哈哈哈哈哈
1635,文化人说话就是不一样
1636,作为普通消费者我真的觉得还好
1637,有啊
1638,大半夜
1639,一张的都坐满了
1640,就不知道看完会不会找他去了
1641,本来就是这样
1642,从业者谜之傲慢不知道错
1643,没错
1644,可惜了这么高的制作技术
1645,王晶
1646,这个我懂
1647,热知识
1648,自古知名艺术家都要卖画的大多数都有商业目的的
1649,二维的人物原画其实也超赞的
1650,三维建模师需要谢罪
1651,哈哈哈哈
1652,老婆说的太对了
1653,你这个臭女人怎么变着法儿要币呀
1654,诶对
1655,大众美术不要看不起大众呀
1656,角色看着不舒服真是活该
1657,后面这里真的是太对了
1658,跟那个帮大爷设计红砖别墅事件一样的状况
1659,主角丑的想起了丧气
1660,前段时间的丧气
1661,自己拉垮了就说这届观众不行
1662,就是丑嘛
1663,消费者不买账
1664,食得咸鱼抵得渴
1665,果然是
1666,低情商
1667,叫他们赶紧滚
1668,人家不是为了票房
1669,是为了艺术拿西方的奖
1670,没有止住
1671,去啥电子厂
1672,在家吃救济粮
1673,正视问题马上改就可以
1674,说的好
1675,雄狮少年不值得看
1676,导演别混了
1677,嗯嗯
1678,说的对
1679,背离大众审美还有什么可说的
1680,就是挑战了大众审美
1681,精
1682,神
1683,变
1684,态
1685,电影首先是个商品
1686,老师最近经常晃贴吧
1687,傲慢要不得
1688,很多导演搞不清楚观众是和他是个什么关系
1689,硬要给观众喂翔味巧克力
1690,李焕英就算了
1691,被你说动我了
1692,陶磊
1693,有任务呗
1694,完成了才能出去吃狗粮
1695,什么高尔夫
1696,你还真看了个最拉的
1697,这我就不困了
1698,养猪就像炒股
1699,如果你每次都高点投入
1700,低点产出
1701,只需要一轮就能亏到你呕吐不止
1702,丁三石
1703,你觉得你很幽默
1704,君广东话本当上手
1705,下次不要再读了
1706,让子弹飞
1707,开骂开骂
1708,建议快点被社会毒打
1709,伄图一堆
1710,人物设计
1711,是导演和制片人说了算的
1712,管某
1713,怎么能要求消费者对你的电波
1714,求求你们赶紧转行吧
1715,我觉得人设臭
1716,但电影不是烂片
1717,就这样
1718,但是
1719,刀了挣到了
1720,像冲击奥斯卡
1721,打进欧美
1722,想打进欧美市场
1723,赚老外的钱
1724,我们只是想你的声音
1725,你适合打鼓啊
1726,文艺一点的说法是
1727,欲戴皇冠
1728,先承其重
1729,说的太对了啊
1730,真是没有下线的操作
1731,不
1732,配乐也挺水
1733,谁喷吊眼二五仔我赞谁
1734,赶紧死吧
1735,看个电影图个乐还需要被教做人
1736,哈哈哈哈哈哈
1737,蜘蛛侠平行世界有个屁的艺术表达啊
1738,满篇都在说它们蠢
1739,其实它们就是单存的坏
1740,说得好
1741,天天端着
1742,给自己的失败找借口
1743,拿大话西游来洗
1744,大话西游里都是美女好嘛
1745,大话西游里没有眯眯掉眼角好嘛
1746,找个牢坐吧
1747,找个牢坐吧
1748,这塑料粤语
1749,避開
1750,亂槍
1751,姜文
1752,诶嘿
1753,豆瓣
1754,看到标题就直接喊
1755,好
1756,这人能处
1757,哈哈
1758,雷锋故事
1759,远离
1760,玩家
1761,天呐我们一个电影院看的
1762,好骂
1763,哈哈哈哈
1764,很久没看仙人
1765,看到雄狮少年
1766,啪一声很快啊
1767,点进来点赞投币
1768,我的评价是
1769,你可以说他丑
1770,但是不能说他
1771,艺术本来就是商业化的
1772,一亿阴间票房
1773,带球钻裆
1774,确实
1775,一些动作和配乐包括方言我都很喜欢但是
1776,唉
1777,你们够了
1778,明明可以当球非要让人家当狮子
1779,哈哈哈哈哈
1780,啊奇迹
1781,奇迹
1782,精神
1783,态
1784,让子弹飞
1785,迎合市场才能有回报
1786,不同意就别进场
1787,懂了
1788,又他妈欲抑先扬
1789,搽
1790,光看视频没听声音
1791,赶紧转行哈哈哈
1792,别卷这个行业了
1793,让我想到梦想什么改造的大西北农村红砖房的自嗨与傲慢
1794,首先屁股得正咯
1795,牔
1796,我饿了
1797,错的不是我
1798,是这个世界
1799,导演说了
1800,就是故意弄丑的
1801,傲慢与商业不可兼得
1802,就没有站着把钱挣了的
1803,投资人提的说不定是刀的事儿
1804,荁
1805,消费者挣钱也很不容易
1806,有没有创作者能体谅一下的
1807,美末二就是一个典型
1808,额
1809,这粤语
1810,对
1811,那个青蛇也是
1812,前方高能这几个字是阴兵
1813,蚌埠住了
1814,哈哈哈哈哈哈哈
1815,而现实是雇水军道德绑架观众
1816,注意进厂时机
1817,你们俩不是夫妻吗
1818,谁
1819,果然没粉错人
1820,可惜有
1821,块一张票
1822,回旋
1823,下场洗白
1824,电影光看技术和画面吗
1825,我看了不爽我就是觉得烂
1826,您好您需要一个照镜子小助手
1827,焪
1828,红砖清水房艺术大家陶磊
1829,我需要他教育
1830,说的好
1831,覅
1832,我第一次见到因为一个小缺点这么上纲上线的人
1833,一叶障目不见泰山
1834,市场会教这些伪艺术家怎么做人
1835,做啥都不容易
1836,不想再听到不容易三个字了
1837,但是作为消费者最重要的是塑造良好的商业规则
1838,不然以后只能吃史了
1839,放屁
1840,是的都嘴炮
1841,这个最直观
1842,餆
1843,没失控
1844,就是故意这样设计
1845,然后去国外捞奖
1846,冪
1847,赶紧转生吧
1848,艺术既然是孤独的还挣什么钱
1849,买个鬼
1850,不可能买
1851,申遗
1852,申遗
1853,有啊
1854,每晚子时阴间自来水都具体刷票
1855,三体综合征是吧
1856,但它们教工人做人
1857,巅
1858,笑死
1859,赶紧转行
1860,重点
1861,阴兵刷票
1862,我真的非常同意这观点
1863,做任何设计都是要考虑受众
1864,某星电子厂
1865,我工厂起火了
1866,你们等着吧
1867,高手就是既表达自己的艺术
1868,同时赚钱
1869,再说什么
1870,都在看吊图
1871,艺术类电影都是小众
1872,甚至不上院线的
1873,广东朋友
1874,我教的时候明明不是这么读的
1875,因为导演是个歪屁股
1876,笑死
1877,我很多美院同学真就这样想
1878,人在美院
1879,确实是这样
1880,精神变态
1881,这声音好熟悉
1882,请问谁知道
1883,主还有哪个号
1884,声音太熟悉了
1885,一时想不起来
1886,我看国产片我容易啊
1887,噗
1888,这个表情包想要
1889,剧情也很拉
1890,只是矮子里高一点
1891,观众真的很受罪
1892,花钱受罪
1893,哈哈哈哈
1894,突然意识到语速快是不是让我们没法思考
1895,一宣的时候就有人提了
1896,结果他们就改了甘蔗
1897,这里把自嗨改成弱智会更好
1898,可惜过不了审之类的
1899,叫好不叫座的很多都是偏文艺片
1900,它本身就是为了表达导演的小众情怀
1901,医疗
1902,咪
1903,我也这样看
1904,抛开争议
1905,让观众不爽被冲就活该
1906,就这么简单
1907,哈哈哈
1908,瓪
1909,影视区
1910,蓪
1911,说来说去还是太丑
1912,找肖战王一博龚俊皮一龙罗云熙陈飞宇这些耽丑咖来配音
1913,不就可以化解
1914,自动营销水军
1915,我的建议是
1916,赶紧死
1917,宫崎骏笔下那么多俊男美女
1918,不照样国际上获奖
1919,雄狮少年人物设计就离谱
1920,攪
1921,周星驰大话西游也是扑街
1922,好东西从来不怕喷
1923,辣鸡才怕
1924,就是消费者惯的
1925,惯的
1926,这个导演应该是收了
1927,的钱
1928,他讨好的是国外那批人
1929,不是国内
1930,半佛说错了
1931,这个电影只有一个中心
1932,为资可
1933,为国否
1934,资出钱拍的
1935,太棒了
1936,动画电影里的精神变态
1937,美末
1938,哈哈哈哈哈哈
1939,老婆你的音调全错了嘎嘎嘎嘎嘎
1940,口技
1941,哈哈哈哈
1942,对
1943,说不定甲方要的就是这样的
1944,哈哈哈哈哈
1945,美的东西可以统一审美
1946,不好就是不好
1947,丑就是丑
1948,确实宽容
1949,有的改编作属于能动就可以凑合看的了
1950,你是裡面打鼓那個啊
1951,为什么你的嗓音听着这么像某个给自己磕头的硬核男人
1952,瞪
1953,燃鹅现在好多人说大众需要引导啊
1954,需要听他们的来得到矫正啊
1955,听不到半佛老婆磁性的声音
1956,我为什么要看
1957,好惨一狗子
1958,梦想改造家
1959,好开
1960,埠
1961,说得好
1962,在点
1963,这种东西卖爆的话
1964,国漫还不如死了算球
1965,椑
1966,有道理
1967,打鼓正好合适
1968,这部分说的有毛病
1969,市场上也有不为票房的艺术片
1970,电子厂我们也有技术含量
1971,狗头
1972,来了
1973,食碗面反碗底
1974,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1975,雄尸少年
1976,玩不起
1977,简单说
1978,想当就别立
1979,没有阴兵半夜包场拉眼少年都过不了亿
1980,电影主创就是西方的一条狗而已
1981,不是审美不审美的问题
1982,主创者宁愿讨好西方资本
1983,也不正眼看一下国内观众
1984,其心险恶
1985,看封面我还以为是国外制作的动画
1986,说他们好的不是水军就是汉奸
1987,北师大
1988,站着把钱挣了
1989,我都不知道看哪里了
1990,动图太搞笑了
1991,我记得下一句是当得太监舍得割
1992,还是太容易了
1993,哪吒
1994,半佛你好半佛再见
1995,这么说吧
1996,人家哪吒一个人都几刷了
1997,因为高考收分低
1998,好
1999,病猫少年跪舔的是洋大爷
2000,对着国内观众就是高高在上趾高气扬的嘴脸
2001,可是他的剧情也是垃圾啊
2002,好开
2003,差点忘了粤语怎么说了
2004,全程在看表情包
2005,收益
2006,代价
2007,风险
2008,这就是我
2009,半佛
2010,对对对对
2011,小鲜肉和氪金手游也是市场选择的
2012,没毛病
2013,但是
2014,警告我
2015,游戏策划给美工磕头
2016,光看人物长相
2017,要还给电影贡献票房
2018,那就是贱
2019,错付
2020,说了半天说了什么
2021,文娱这块儿
2022,上面属实摆烂了
2023,东方人物形象典范
2024,自己不尊重自己
2025,还指望别人会尊重你
2026,下架了没啊
2027,下架了没啊
2028,这电影
2029,人家是朝着国外大奖去的
2030,可不是不知道审美
2031,这个不叫踩雷区
2032,是在雷上面蹦迪了好吗
2033,一边蹦还一边喊有本事你炸我呀
2034,这哪里艺术了
2035,胖和矮都能舞啊
2036,这不是半佛吗
2037,复制自
2038,站网友
2039,暴走小兰没什么别的
2040,我和女票那天去电影院看
2041,我俩都快气炸了
2042,你要说不讨论眼睛
2043,那就不讨论
2044,那么我们讨论下剧情逻辑和传统文化
2045,毕竟是参考现实的
2046,导演说这是宣传传统文
2047,拉眼雄狮
2048,这就是你不懂了
2049,我算的是政治账
2050,他们想赚的不是我们的钱啦
2051,有个
2052,万点赞的评论没了
2053,对对对
2054,哈哈哈哈哈哈哈哈哈哈
2055,还搞得我们不快乐
2056,好
2057,在申了思密达
2058,哈哈哈哈哈哈哈哈哈
2059,长津姑你不喷一下
2060,儒
2061,雅
2062,随
2063,和
2064,不
2065,善
2066,言
2067,辞
2068,倒行逆施
2069,不只是电影
2070,整个娱乐行业都是这种趋势
2071,有人在舔在消费就会助长
2072,呵呵
2073,自以为是
2074,所以啊
2075,我们不让他们碰碰壁他们还真当自己是个人了
2076,说的太好了
2077,我就是这么认为的
2078,被喷活该
2079,自大
2080,这不是给西方爹的投名状
2081,站着把钱挣了
2082,一张票啊
2083,寄生虫
2084,确实
2085,阴兵竟是我自己
2086,高情商
2087,不快乐
2088,口口声声说刷票
2089,你怎么不去告呢
2090,晴朗都开始了
2091,说白了还是人家没刷票呗
2092,一天到晚喊人家是刷票
2093,就是没证据
2094,你说气不气
2095,不需要全买单
2096,有喜欢的就可以了
2097,哈哈哈哈哈哈哈好多这种言论
2098,你做文艺片不迎合市场我敬你是条汉子
2099,你做商业片不迎合市场我建议你查下脑子
2100,丑爆了
2101,地道啊
2102,甲方付刀乐就要这个效果
2103,謎
2104,这句可以原封不动送给某个烧鸡游戏公司
2105,妙啊
2106,我就是这个行业的
2107,我也讨厌这个剧
2108,就是就是就是
2109,对对对
2110,都是消费者的错
2111,所以我以后都不进电影院了
2112,省的犯错
2113,说白了就是主动迎合西方市场
2114,即想抓国内票房
2115,又想获国外市场和好评
2116,站着
2117,还把钱挣了
2118,糪
2119,羞涩的中年老头
2120,比赛舞白狮就是不符合规定的
2121,张苗是故意私货的
2122,我觉得他这个设计是为了迎合老外的
2123,还又想挣国人的钱
2124,确实是这样
2125,周二
2126,早上
2127,点场
2128,满座
2129,都是阴兵
2130,其实说实话
2131,我感觉半佛其实在洗这个电影
2132,陈凯歌直呼内行
2133,这个我觉得不是艺术设计
2134,我也是动画的
2135,哈哈哈哈哈哈哈
2136,他觉得不是艺术
2137,他让人照镜子
2138,谢谢我的眼睛
2139,说的对
2140,哈哈哈哈
2141,没错
2142,我看电影都没想那么多
2143,对呀
2144,你在监控我
2145,一键三连有了
2146,哈哈哈哈
2147,牛老师迟到了没
2148,快说
2149,那你干嘛叫我老公
2150,说得好
2151,差点听不出来
2152,人家创作完
2153,三只松鼠的事还没发生
2154,为什么要怪少年雄狮
2155,鶪
2156,卧槽
2157,在天街
2158,小伙子后台很硬啊
2159,欸
2160,本来还想去看的
2161,谁愦的它们这么自以为是
2162,琙
2163,说得好
2164,需求决定市场
2165,姜文
2166,对对对
2167,北师大西操场
2168,这态度转行也会饿死
2169,我怀疑在映射特斯拉
2170,确实
2171,票房扑街
2172,烂片
2173,果然你不爱你的老公
2174,你只爱女人
2175,为啥这个电影评分还能
2176,听完我想了半天
2177,才隐隐约约的想是不是
2178,食得咸鱼抵得渴
2179,大圣归来的马脸猴成功了
2180,所以
2181,吃得了咸鱼
2182,顶得起口渴
2183,傺
2184,拍给外国人看的还要中国人买单
2185,赶紧转行吧
2186,广西人笑出了猪叫
2187,软骨头最
2188,比如尼尔和莱莎
2189,只要有好的设计是会有人买单
2190,关键是被提出来后还嘴硬一会说取材广东一会又说东北
2191,躪
2192,不用票房
2193,登子已经给过钱了
2194,站着把钱赚了
2195,现在阴兵也算正规军
2196,懂
2197,精神变态
2198,暴雪直呼内行
2199,说得好
2200,那就是站着还把钱挣了
2201,投资方是美国人
2202,人家的利益就是恶心中国人
2203,从这点说盎格鲁撒克逊人大赚
2204,艾特
2205,某知名陈姓大导演
2206,快点转行
2207,容不下你这尊大佛
2208,这届观众不行
2209,雄狮都没有章鱼眼睛好看
2210,想想罗小黑
2211,技术和画面是否精致并不能决定作品好不好
2212,眯眯眼粉丝呢
2213,出来救一下
2214,说得好
2215,雄师少年垃圾
2216,他们那个脑子怎么可能理解
2217,确实
2218,可以去敲鼓
2219,问题是他妈原画没问题啊
2220,摔
2221,赶紧找个班上吧
2222,别祸害动画了
2223,牛老师是牛顿顿顿顿顿吗
2224,好开
2225,确实
2226,不用你来决定消费者的审美
2227,不傲慢怎么配叫艺术家
2228,说的太好了
2229,说得好
2230,消费者确实没有审美
2231,潪
2232,礼貌
2233,你就是狮
2234,海狮
2235,娢
2236,有道理
2237,好性感的声线呀
2238,娢
2239,弔图一堆
2240,外国友人
2241,我们院长养猪的
2242,是个院士哦
2243,梆
2244,他是挣美元的
2245,国内票房好不好有啥关系
2246,诚哥死的早
2247,俪
2248,这句话翻译过来这么长的吗
2249,先来点真实的
2250,每期都有牛老师
2251,你肯定喜欢他
2252,审美多元
2253,我认为这是艺术
2254,你们不能觉得丑
2255,美是多元的
2256,丑不是
2257,上映前大吹
2258,亿
2259,股票已经赚够了
2260,警告
2261,警告无效
2262,羅
2263,刺激
2264,恶心
2265,真实
2266,来了来了
2267,人家尊重了投资者的审美啊
2268,投资者只在乎自己的表达不在乎票房
2269,导演尊重投资者也赚到钱了
2270,有啥问题吗
2271,这个姜文熟
2272,三国杀知乎内行
2273,人家可是国企人员
2274,转行
2275,粤语学习者缺乏鼓励
2276,动画学生也觉得
2277,抓紧转行吧说出这种话的人
2278,哈哈哈哈哈
2279,太对了
2280,让子弹飞
2281,不不不
2282,形象问题很多人都懒得骂
2283,司马操作才是原罪
2284,水军猖狂
2285,各种评分操纵
2286,阴兵万元包场假票房
2287,哈哈哈哈哈哈
2288,买一咬三
2289,你可以当狮子口粮呀
2290,訹
2291,这个脸只有外国人喜欢
2292,之前有个综艺选模特就是先这样类型的评委都说这个外国人喜欢
2293,那赶紧滚出这个行业吧
2294,你喜欢女的
2295,取关了
2296,有些人很怪
2297,总想启蒙点啥
2298,诺兰
2299,还好啊
2300,儿子喜欢看
2301,说到我心坎里了
2302,白瞎技术
2303,过于心疼所以去贡献了一票
2304,人家在法国拿奖了
2305,终于你来了
2306,翻译
2307,疯了
2308,钱大风刮来的
2309,这帮所谓学艺术就是不学无术的
2310,红砖房
2311,厕所有话说
2312,人设也是导演同意才这样设计的吧
2313,都是时辰的错
2314,形象设计充分迎合了美方需求
2315,儒雅随和
2316,哈哈哈哈哈哈哈哈
2317,嗯
2318,雄狮少年早靠股票赚了几十亿
2319,雄狮少年靠股票赚钱不靠这个
2320,哈哈哈哈
2321,三连了
2322,作者是叠好中国负面描述的
2323,准备去欧美拿奖罢了
2324,输了投资人的钱有何关系
2325,拿了奖以后做个行走的
2326,万多开心
